Gender,LoanDuration,Age,Amount,DebtToIncome,Education,ExistingLiabilities,OccupationArea,default
1,36,55,951,0,3,0,-1,No
1,36,38,622,0,3,3,-1,Yes
0,36,27,531,0,3,1,-1,No
1,12,24,1037,0,3,0,-1,No
0,48,37,727,0,3,5,-1,No
0,24,44,4997,0,1,1,-1,No
1,12,44,531,0,3,2,-1,No
1,36,20,413,0,1,1,-1,No
2,36,51,484,0,1,5,-1,Yes
1,36,30,566,0,4,0,-1,No
1,36,34,302,0,5,2,-1,No
0,36,31,836,0,3,0,-1,No
0,36,37,446,0,4,10,-1,No
0,36,62,726,0,5,1,-1,Yes
0,36,20,531,0,1,4,-1,No
1,36,41,675,0,5,2,-1,No
0,12,29,2658,0,4,1,-1,No
1,36,54,288,0,5,0,-1,No
0,36,28,1110,0,3,2,-1,No
0,36,40,362,0,5,2,-1,No
1,24,24,531,0,4,1,-1,No
0,36,33,223,0,4,5,-1,No
0,36,18,531,0,3,0,-1,No
0,48,35,169,0,4,1,-1,No
0,36,26,1241,0,3,0,-1,No
0,36,70,386,0,1,3,-1,No
0,36,39,1313,0,5,2,-1,No
1,36,45,1172,0,5,1,-1,No
0,36,53,956,0,5,13,-1,No
0,36,29,1124,0,3,0,-1,No
1,36,67,518,0,3,4,-1,No
0,36,34,1025,0,4,1,-1,Yes
1,36,37,934,0,3,1,-1,No
1,36,28,1575,0,4,0,-1,No
1,48,20,531,0,1,3,-1,No
0,12,36,518,0,1,1,-1,No
1,36,27,637,0,4,0,-1,No
0,36,65,548,0,3,3,-1,No
0,12,32,531,0,4,1,-1,No
0,36,53,439,0,3,7,-1,No
0,36,24,500,0,3,0,-1,No
0,24,36,531,0,5,6,-1,No
0,12,34,2075,0,1,1,-1,No
1,36,29,1551,0,4,1,-1,No
0,36,20,531,0,4,0,-1,No
1,36,20,531,0,4,2,-1,Yes
1,36,49,531,0,3,0,-1,No
1,36,18,531,0,1,0,-1,No
0,36,43,531,0,5,0,-1,No
1,36,35,1169,0,4,0,-1,No
0,36,40,1701,0,4,3,-1,No
1,36,19,531,0,1,0,-1,No
0,24,48,4080,0,5,2,-1,No
1,36,19,531,0,3,2,-1,No
1,36,42,531,0,3,10,-1,No
0,12,30,531,0,3,0,-1,No
0,36,52,1412,0,4,1,-1,No
1,36,26,744,0,1,1,-1,No
1,36,51,850,0,4,1,-1,No
0,36,35,1139,0,4,2,-1,No
1,12,27,850,0,4,1,-1,No
0,36,57,2485,0,5,1,-1,No
1,36,45,531,0,4,3,-1,No
0,12,22,4253,0,3,0,-1,No
0,36,30,3189,0,5,3,-1,No
1,24,28,531,0,4,2,-1,No
0,36,19,531,0,1,0,-1,Yes
0,36,20,531,0,4,0,-1,Yes
0,36,28,3164,0,4,1,-1,No
0,36,30,1220,0,1,0,-1,No
0,36,27,1428,0,3,0,-1,No
1,36,19,531,0,4,0,-1,Yes
0,36,37,1561,0,4,1,-1,No
0,24,40,531,0,4,1,-1,No
0,36,40,775,0,4,0,-1,No
1,48,21,232,0,4,2,-1,No
1,36,46,531,0,5,12,-1,No
0,36,57,1774,0,4,5,-1,No
1,36,58,3655,0,3,0,-1,No
0,24,58,531,0,4,2,-1,Yes
0,36,52,2321,0,5,1,-1,No
0,36,22,1382,0,1,5,-1,Yes
1,36,33,2286,0,3,2,-1,Yes
1,24,29,531,0,5,5,-1,No
1,36,55,2222,0,3,0,-1,No
0,36,30,531,0,3,6,-1,No
1,36,18,531,0,1,0,-1,Yes
0,36,27,895,0,4,4,-1,No
0,36,46,4253,0,3,0,-1,No
0,36,41,531,0,4,1,-1,Yes
1,36,55,744,0,4,0,-1,No
0,24,26,531,0,1,0,-1,No
0,36,20,531,0,4,0,-1,No
0,36,18,531,0,3,0,-1,Yes
1,36,65,697,0,4,0,-1,No
0,36,18,531,0,1,0,-1,No
0,36,20,531,0,1,0,-1,No
1,36,68,556,0,4,1,-1,No
1,36,54,827,0,4,3,-1,Yes
0,36,22,654,0,4,0,-1,No
0,36,28,531,0,3,0,-1,Yes
1,36,20,531,0,4,1,-1,No
0,48,31,284,0,5,2,-1,No
0,36,33,1376,0,3,0,-1,Yes
0,12,31,531,0,5,0,-1,No
0,36,35,3345,0,4,3,-1,No
0,12,52,531,0,3,0,-1,No
0,36,33,744,0,4,4,-1,No
0,36,20,531,0,3,1,-1,No
1,36,37,531,0,5,4,-1,No
1,24,28,531,0,4,2,-1,No
1,24,39,531,0,5,4,-1,No
0,36,18,531,0,1,0,-1,Yes
1,36,31,2041,0,4,1,-1,No
1,36,30,4013,0,4,0,-1,No
0,36,37,4253,0,5,2,-1,No
0,24,31,2339,0,3,0,-1,No
1,36,42,3397,0,4,1,-1,No
1,36,18,531,0,1,0,-1,No
1,36,69,3880,0,3,0,-1,No
0,36,19,531,0,1,0,-1,Yes
0,36,54,2126,0,4,0,-1,No
0,12,26,531,0,3,2,-1,No
0,36,31,4656,0,4,2,-1,No
0,36,56,1594,0,4,1,-1,No
0,12,46,531,0,4,1,-1,No
1,24,25,2126,0,4,1,-1,No
0,36,20,531,0,1,2,-1,Yes
1,36,63,1782,0,4,0,-1,No
1,36,20,531,0,4,1,-1,No
1,48,19,513,0,1,0,-1,No
1,36,18,531,0,3,0,-1,No
0,48,25,1121,0,1,0,-1,No
1,48,31,742,0,3,2,-1,Yes
0,48,22,1701,0,4,2,-1,Yes
1,36,47,1359,0,5,3,-1,Yes
0,36,52,4498,0,5,1,-1,No
0,36,41,2126,0,4,2,-1,Yes
0,48,28,531,0,5,9,-1,No
1,48,26,1204,0,4,1,-1,No
0,12,58,3189,0,4,0,-1,No
1,36,50,5316,0,3,2,-1,No
0,24,23,956,0,4,0,-1,No
1,12,27,531,0,4,0,-1,No
1,36,55,2126,0,3,2,-1,Yes
0,36,23,1809,0,3,1,-1,No
1,36,18,531,0,1,0,-1,No
1,36,45,531,0,4,5,-1,Yes
0,36,26,1076,0,1,0,-1,No
0,48,33,531,0,5,1,-1,No
0,12,46,531,0,4,1,-1,No
0,36,47,4253,0,4,0,-1,Yes
1,36,24,3172,0,1,2,-1,No
0,36,28,1701,0,1,0,-1,No
1,36,20,531,0,1,0,-1,No
0,36,38,3284,0,3,6,-1,No
1,12,31,531,0,3,3,-1,No
0,36,43,637,0,4,4,-1,Yes
1,36,21,2212,0,4,1,-1,No
0,36,55,3050,0,3,1,-1,No
1,36,45,1875,0,3,2,-1,No
1,48,45,531,0,4,8,-1,No
0,36,48,2226,0,5,4,-1,No
1,36,19,531,0,4,0,-1,No
0,36,30,2035,0,1,1,-1,Yes
0,12,33,1275,0,4,2,-1,No
0,36,20,531,0,1,0,-1,Yes
1,36,27,3995,0,4,0,-1,No
1,36,19,531,0,4,0,-1,No
0,12,38,1275,0,3,2,-1,No
1,36,22,2126,0,4,1,-1,Yes
1,36,55,531,0,3,10,-1,No
1,36,52,1637,0,3,1,-1,No
1,48,20,531,0,1,0,-1,No
1,12,26,1594,0,3,0,-1,No
0,36,48,4253,0,3,0,-1,No
0,48,23,1830,0,3,3,-1,No
1,12,25,637,0,3,1,-1,No
0,24,22,1063,0,4,0,-1,No
0,36,20,531,0,4,0,-1,No
0,12,51,1594,0,4,1,-1,No
0,36,28,1594,0,3,3,-1,No
0,12,45,531,0,4,1,-1,No
0,36,40,2519,0,4,1,-1,No
1,36,24,1275,0,4,4,-1,No
0,36,44,1289,0,4,3,-1,No
1,36,44,531,0,5,3,-1,No
0,36,20,531,0,3,1,-1,No
0,36,34,531,0,4,2,-1,Yes
1,36,28,1266,0,4,1,-1,No
0,36,39,1389,0,4,0,-1,No
1,36,65,897,0,5,4,-1,No
0,36,59,531,0,1,3,-1,No
1,36,56,971,0,4,3,-1,No
1,36,32,2912,0,1,1,-1,No
0,36,34,850,0,5,2,-1,No
0,36,37,1019,0,3,0,-1,No
1,24,43,531,0,4,4,-1,No
1,48,28,464,0,4,2,-1,No
1,36,37,2875,0,4,0,-1,No
0,36,32,988,0,1,8,-1,No
0,12,29,8506,0,5,1,-1,No
0,48,26,3052,0,4,3,-1,No
0,36,46,531,0,4,7,-1,No
0,36,20,531,0,3,1,-1,Yes
0,36,57,3956,0,5,1,-1,No
0,12,35,2126,0,4,0,-1,No
0,12,34,531,0,3,0,-1,No
0,12,34,531,0,5,1,-1,No
0,48,47,2177,0,4,2,-1,No
1,36,19,531,0,1,0,-1,No
1,36,29,531,0,4,4,-1,No
0,36,46,1068,0,4,1,-1,No
1,12,35,531,0,5,0,-1,No
1,12,27,1275,0,1,2,-1,No
1,24,48,1169,0,4,1,-1,No
0,36,34,3189,0,3,3,-1,No
0,36,51,4253,0,4,0,-1,No
1,36,54,1169,0,4,11,-1,No
0,36,19,531,0,1,0,-1,No
1,12,37,1063,0,5,1,-1,No
0,36,42,4253,0,4,4,-1,No
0,36,18,531,0,4,0,-1,No
0,36,25,1823,0,4,1,-1,No
0,36,18,531,0,1,0,-1,No
1,36,26,4572,0,4,2,-1,No
0,48,29,3189,0,4,0,-1,No
0,36,40,3721,0,4,1,-1,Yes
0,12,40,531,0,4,0,-1,No
0,48,28,1275,0,1,0,-1,No
1,36,28,2870,0,1,0,-1,No
1,48,29,1063,0,4,2,-1,No
0,36,33,2172,0,1,2,-1,No
0,36,22,1826,0,3,1,-1,No
1,48,57,637,0,4,0,-1,No
0,12,43,2445,0,4,0,-1,No
1,36,51,2087,0,4,0,-1,No
1,48,30,744,0,4,1,-1,No
0,36,19,531,0,3,0,-1,Yes
1,24,32,531,0,3,3,-1,No
0,36,47,4146,0,5,3,-1,No
0,36,22,3973,0,3,0,-1,No
0,36,24,744,0,4,2,-1,No
0,24,30,6273,0,4,2,-1,No
1,12,31,1063,0,3,0,-1,No
0,36,26,1587,0,4,1,-1,No
0,24,29,2126,0,4,2,-1,No
1,36,23,531,0,3,0,-1,No
1,36,32,531,0,3,5,-1,No
1,36,41,531,0,4,12,-1,No
1,36,29,834,0,3,3,-1,No
1,36,45,1382,0,4,1,-1,No
1,24,38,531,0,3,3,-1,No
0,12,27,744,0,3,4,-1,No
1,36,32,531,0,4,1,-1,No
1,48,25,1275,0,4,1,-1,No
0,36,47,2323,0,4,2,-1,No
0,36,36,5726,0,4,6,-1,No
0,24,24,531,0,4,0,-1,Yes
1,36,30,956,0,3,3,-1,No
0,48,30,1063,0,1,1,-1,No
0,24,29,531,0,4,0,-1,No
1,36,57,3654,0,3,1,-1,No
0,36,18,531,0,3,0,-1,No
0,48,20,531,0,1,1,-1,Yes
1,36,41,2126,0,5,2,-1,No
1,48,29,637,0,1,0,-1,No
0,36,27,1701,0,3,7,-1,No
0,12,26,637,0,4,0,-1,No
0,36,52,531,0,4,2,-1,No
0,24,36,850,0,1,9,-1,Yes
1,36,51,1419,0,3,2,-1,No
0,24,25,531,0,4,2,-1,No
0,36,20,531,0,3,0,-1,Yes
0,36,29,3936,0,4,0,-1,No
0,24,35,1063,0,1,2,-1,No
0,48,24,843,0,5,3,-1,No
0,36,32,1348,0,3,0,-1,No
0,36,41,3987,0,4,2,-1,No
1,36,28,1275,0,2,4,-1,No
0,12,35,3189,0,3,1,-1,No
0,48,44,1275,0,5,2,-1,No
1,36,41,1063,0,5,1,-1,No
1,36,61,4253,0,4,2,-1,Yes
0,36,59,1275,0,5,6,-1,No
1,36,42,1382,0,4,1,-1,Yes
0,36,31,2151,0,4,4,-1,No
0,36,32,1117,0,4,0,-1,No
1,36,18,531,0,4,0,-1,No
1,24,30,1169,0,3,2,-1,No
1,36,21,637,0,4,3,-1,No
1,36,47,531,0,1,2,-1,No
0,24,34,531,0,4,1,-1,No
1,12,26,531,0,5,1,-1,No
0,36,18,531,0,4,0,-1,Yes
1,36,32,1524,0,1,3,-1,No
1,48,63,167,0,3,10,-1,No
1,48,26,205,0,4,0,-1,Yes
0,36,33,531,0,4,6,-1,No
0,12,47,1594,0,3,0,-1,No
0,24,27,1275,0,3,2,-1,No
0,36,38,1089,0,3,0,-1,No
0,36,41,531,0,5,5,-1,No
0,36,28,531,0,4,1,-1,No
1,24,24,2020,0,3,0,-1,No
1,24,25,956,0,4,1,-1,No
1,36,46,974,0,5,2,-1,No
0,36,26,3189,0,1,2,-1,Yes
0,36,47,3081,0,4,1,-1,No
1,36,63,4253,0,5,0,-1,No
1,12,43,637,0,3,0,-1,Yes
1,36,55,637,0,4,2,-1,No
0,12,38,1063,0,3,0,-1,No
0,12,41,531,0,1,0,-1,No
0,36,18,531,0,1,0,-1,No
0,36,56,4246,0,3,0,-1,No
1,36,25,2509,0,1,0,-1,No
0,12,45,531,0,4,6,-1,No
0,36,19,531,0,3,0,-1,No
0,12,26,531,0,1,1,-1,No
0,36,45,1355,0,4,1,-1,Yes
1,36,49,1998,0,5,4,-1,No
0,36,33,2800,0,4,1,-1,No
0,48,31,531,0,4,3,-1,No
1,12,40,531,0,3,0,-1,No
1,36,26,1063,0,4,4,-1,No
1,36,32,1169,0,4,5,-1,No
1,12,61,531,0,4,1,-1,No
1,24,37,531,0,3,1,-1,No
1,36,52,2930,0,4,1,-1,No
1,24,41,956,0,4,3,-1,No
0,12,32,531,0,4,0,-1,No
0,24,31,1166,0,4,6,-1,No
1,36,40,531,0,4,4,-1,No
1,12,44,1275,0,5,3,-1,No
0,24,42,531,0,4,6,-1,No
0,36,30,531,0,5,2,-1,No
1,48,29,1063,0,1,4,-1,No
1,36,41,2709,0,4,1,-1,No
1,36,27,1237,0,4,0,-1,No
1,36,27,956,0,4,4,-1,No
1,36,33,1488,0,5,1,-1,Yes
0,48,25,4253,0,5,1,-1,No
0,36,50,531,0,4,4,-1,No
0,12,38,5316,0,4,0,-1,No
1,36,65,1594,0,3,0,-1,No
1,12,49,2126,0,4,8,-1,No
1,36,60,850,0,4,2,-1,No
0,12,41,531,0,4,0,-1,No
0,12,26,531,0,3,2,-1,No
0,24,41,531,0,4,8,-1,No
0,36,41,3189,0,4,1,-1,No
0,36,32,1701,0,4,1,-1,No
0,36,45,4253,0,3,1,-1,No
1,24,27,3189,0,4,1,-1,No
1,36,21,2339,0,5,0,-1,No
1,36,21,3947,0,4,0,-1,No
1,48,49,2126,0,4,5,-1,No
1,36,60,1701,0,5,1,-1,No
1,36,50,7442,0,4,1,-1,No
1,36,47,4253,0,5,2,-1,No
0,24,34,2126,0,4,0,-1,No
0,12,41,1063,0,4,2,-1,No
0,12,41,1488,0,4,1,-1,No
0,48,48,1320,0,1,0,-1,Yes
1,36,53,531,0,5,20,-1,No
0,24,21,531,0,1,0,-1,No
0,48,23,1063,0,4,2,-1,Yes
1,24,22,1382,0,3,1,-1,No
1,36,37,531,0,5,10,-1,No
0,24,35,1063,0,3,0,-1,No
1,36,39,4231,0,4,1,-1,Yes
1,48,47,1275,0,4,2,-1,No
1,36,55,531,0,3,3,-1,No
1,36,20,531,0,1,3,-1,Yes
1,36,37,2126,0,5,3,-1,No
1,24,55,531,0,3,2,-1,Yes
0,36,18,531,0,4,0,-1,No
0,36,26,2764,0,1,6,-1,No
1,36,21,4253,0,4,1,-1,Yes
1,48,23,637,0,1,1,-1,No
0,36,41,1594,0,5,4,-1,No
0,48,52,3189,0,5,0,-1,No
0,24,33,531,0,3,3,-1,Yes
0,12,22,2126,0,1,2,-1,No
0,36,40,956,0,1,10,-1,No
0,12,54,531,0,3,3,-1,No
0,48,37,1913,0,3,1,-1,No
0,36,41,531,0,1,2,-1,No
0,24,53,3189,0,4,1,-1,No
0,24,26,2126,0,1,0,-1,No
1,36,34,7442,0,3,1,-1,No
1,36,42,531,0,1,11,-1,No
0,36,30,2658,0,3,0,-1,No
0,12,41,4253,0,5,0,-1,No
0,36,38,531,0,1,4,-1,Yes
1,36,19,531,0,3,0,-1,No
1,36,31,4253,0,4,0,-1,No
1,24,30,531,0,5,5,-1,No
0,24,29,1594,0,3,2,-1,Yes
0,36,39,531,0,3,3,-1,No
1,24,37,531,0,4,3,-1,No
0,36,28,531,0,3,1,-1,No
1,36,42,4253,0,4,2,-1,No
1,24,31,637,0,3,3,-1,No
0,48,30,531,0,3,1,-1,No
1,36,33,2992,0,4,1,-1,No
1,36,47,531,0,4,4,-1,Yes
0,36,24,1063,0,3,3,-1,No
0,36,24,531,0,4,2,-1,No
1,24,38,531,0,5,1,-1,No
0,36,61,1063,0,3,15,-1,No
0,36,29,7442,0,4,2,-1,Yes
1,36,49,744,0,4,5,-1,No
1,36,25,1063,0,1,2,-1,No
0,12,28,531,0,1,1,-1,No
1,36,33,531,0,4,0,-1,Yes
0,24,35,2126,0,3,0,-1,No
0,36,24,1594,0,4,0,-1,No
0,24,28,1382,0,4,1,-1,No
0,36,34,2658,0,1,1,-1,No
1,36,18,531,0,4,0,-1,No
0,36,36,2870,0,4,1,-1,Yes
1,36,42,7147,0,5,2,-1,No
1,36,31,4253,0,1,2,-1,No
0,36,59,2996,0,1,2,-1,No
0,36,37,4253,0,5,3,-1,No
0,36,28,1063,0,1,1,-1,Yes
0,48,52,2262,0,5,0,-1,No
1,36,20,531,0,4,2,-1,No
1,36,33,1792,0,3,1,-1,No
0,36,69,4253,0,5,1,-1,No
0,12,34,1063,0,5,1,-1,No
0,24,51,3189,0,3,0,-1,No
0,48,29,531,0,4,0,-1,No
1,24,31,531,0,1,4,-1,No
0,24,38,1063,0,4,1,-1,No
1,36,51,1701,0,4,2,-1,No
1,36,23,1169,0,1,0,-1,No
0,36,18,531,0,3,1,-1,Yes
1,36,51,1807,0,4,2,-1,No
1,12,44,531,0,3,3,-1,No
1,36,37,531,0,4,1,-1,No
0,24,34,531,0,3,4,-1,No
0,36,41,2339,0,3,2,-1,No
0,36,34,2050,0,3,1,-1,No
1,36,58,637,0,4,2,-1,No
0,36,46,1063,0,4,3,-1,Yes
1,36,64,956,0,3,2,-1,No
0,36,38,1683,0,4,0,-1,No
0,36,33,744,0,4,6,-1,No
0,48,22,744,0,3,0,-1,No
1,24,48,1063,0,5,0,-1,No
0,24,31,531,0,5,3,-1,No
1,36,19,531,0,1,0,-1,Yes
0,36,55,1377,0,4,1,-1,No
0,36,32,1063,0,4,7,-1,No
1,36,40,1493,0,3,10,-1,No
0,24,34,531,0,4,1,-1,No
0,24,38,531,0,3,3,-1,No
1,24,23,531,0,3,1,-1,No
1,36,18,531,0,4,0,-1,No
1,36,35,2126,0,5,0,-1,No
1,36,27,850,0,5,4,-1,No
1,12,35,1382,0,3,0,-1,No
1,48,42,1594,0,4,1,-1,No
0,36,34,3189,0,3,2,-1,No
0,48,36,1063,0,1,3,-1,No
0,36,41,531,0,5,2,-1,No
1,36,50,531,0,5,2,-1,No
0,36,53,1063,0,5,14,-1,No
1,48,33,2658,0,3,1,-1,No
1,24,26,1063,0,1,2,-1,No
0,36,38,531,0,4,4,-1,No
1,12,31,531,0,3,4,-1,No
0,48,46,2232,0,4,1,-1,No
1,12,34,1063,0,4,1,-1,No
1,36,38,531,0,4,2,-1,No
0,24,31,4253,0,1,1,-1,No
0,12,31,1063,0,3,1,-1,No
1,24,23,744,0,3,4,-1,No
1,24,64,1063,0,3,2,-1,No
0,48,21,3189,0,4,1,-1,No
0,12,30,637,0,4,1,-1,Yes
0,36,37,3189,0,4,1,-1,Yes
0,36,29,4253,0,3,2,-1,No
1,12,53,2658,0,5,0,-1,No
1,36,20,531,0,5,1,-1,No
0,36,48,3189,0,3,3,-1,Yes
1,24,32,531,0,3,2,-1,No
0,24,23,1275,0,3,2,-1,No
0,24,25,637,0,3,0,-1,No
1,24,29,1063,0,4,1,-1,No
1,36,53,2232,0,3,6,-1,No
1,12,54,956,0,4,2,-1,No
1,36,52,3189,0,3,2,-1,No
0,36,38,2870,0,5,7,-1,No
0,24,34,2126,0,4,0,-1,No
1,36,33,4465,0,5,4,-1,No
1,24,34,1275,0,4,3,-1,No
0,12,30,531,0,4,2,-1,No
0,48,20,531,0,1,0,-1,No
1,24,50,1807,0,4,11,-1,No
1,12,52,1063,0,4,0,-1,No
1,36,57,531,0,4,2,-1,No
0,24,37,1063,0,4,2,-1,No
1,48,32,531,0,1,0,-1,No
0,24,48,4253,0,4,0,-1,No
1,24,37,1169,0,5,2,-1,No
1,36,31,850,0,4,1,-1,Yes
0,36,29,4253,0,3,2,-1,No
0,36,35,531,0,1,3,-1,No
1,36,53,3296,0,4,2,-1,No
1,36,18,531,0,1,0,-1,No
0,36,48,4253,0,4,1,-1,No
1,12,52,531,0,4,1,-1,No
0,48,20,531,0,1,0,-1,No
0,36,20,531,0,1,3,-1,No
1,24,48,637,0,5,1,-1,No
0,24,23,637,0,4,1,-1,No
1,24,32,531,0,1,0,-1,No
1,36,55,4253,0,4,0,-1,No
0,36,39,1594,0,5,5,-1,No
0,48,33,3189,0,3,0,-1,No
1,48,27,531,0,3,2,-1,No
0,24,30,531,0,4,7,-1,No
0,12,26,850,0,1,0,-1,No
0,36,19,531,0,1,0,-1,Yes
0,36,34,744,0,5,15,-1,No
1,36,20,531,0,4,1,-1,No
1,24,21,1063,0,1,1,-1,No
0,24,39,531,0,3,3,-1,No
0,24,37,637,0,5,1,-1,No
0,24,50,956,0,4,0,-1,No
0,36,47,531,0,4,1,-1,No
0,36,52,2020,0,5,4,-1,No
1,48,59,1275,0,4,0,-1,No
1,36,21,2126,0,1,0,-1,No
0,36,57,744,0,4,1,-1,No
1,36,59,3721,0,4,5,-1,No
0,24,31,531,0,4,3,-1,No
0,36,22,531,0,3,1,-1,No
1,12,45,531,0,5,5,-1,No
0,48,34,2020,0,4,3,-1,No
0,24,21,531,0,1,2,-1,Yes
0,24,33,956,0,4,2,-1,No
1,48,34,531,0,5,15,-1,No
0,12,46,3402,0,4,0,-1,No
1,48,27,531,0,3,2,-1,No
0,12,34,2126,0,4,0,-1,No
0,36,37,531,0,5,2,-1,No
1,36,46,4253,0,4,0,-1,No
1,48,39,3402,0,4,6,-1,No
1,24,26,1063,0,4,1,-1,No
0,24,35,850,0,4,2,-1,No
1,36,29,637,0,4,0,-1,No
0,12,52,5316,0,3,2,-1,No
0,12,31,3189,0,3,1,-1,No
1,24,39,637,0,4,0,-1,No
1,36,36,7017,0,5,4,-1,No
0,24,28,3721,0,1,0,-1,No
1,36,30,7442,0,5,1,-1,No
0,36,57,531,0,4,5,-1,No
1,36,32,1913,0,5,3,-1,No
0,24,32,956,0,4,7,-1,No
1,12,35,531,0,4,0,-1,No
1,24,64,531,0,4,1,-1,No
1,24,21,2658,0,4,0,-1,No
0,24,29,4253,0,1,1,-1,No
1,36,32,2339,0,4,3,-1,No
0,48,31,531,0,4,0,-1,Yes
0,48,49,1063,0,3,3,-1,No
0,36,48,1275,0,4,0,-1,No
0,24,37,1063,0,4,4,-1,No
0,48,46,531,0,3,2,-1,No
0,24,31,531,0,4,3,-1,No
1,48,33,637,0,4,2,-1,No
1,48,26,850,0,4,0,-1,No
1,12,35,3189,0,5,3,-1,No
1,24,52,531,0,5,4,-1,No
1,12,44,1275,0,4,6,-1,No
0,24,33,2126,0,3,0,-1,No
1,12,29,1594,0,5,0,-1,No
1,24,49,2126,0,5,9,-1,No
0,24,34,637,0,1,1,-1,Yes
1,36,36,1169,0,3,4,-1,No
1,48,38,850,0,4,2,-1,No
0,36,29,2232,0,3,3,-1,No
1,48,38,531,0,4,1,-1,No
1,24,44,531,0,5,0,-1,No
0,24,25,531,0,1,0,-1,No
0,36,36,2126,0,5,0,-1,No
0,12,31,531,0,4,3,-1,No
0,36,31,531,0,1,2,-1,No
1,36,37,1382,0,4,1,-1,No
1,36,50,531,0,5,3,-1,No
0,36,31,2658,0,5,0,-1,Yes
1,48,50,4253,0,4,0,-1,No
0,12,35,1594,0,3,3,-1,No
0,24,34,531,0,3,1,-1,No
0,24,28,1063,0,3,3,-1,No
1,24,27,531,0,1,2,-1,No
1,24,37,2126,0,4,2,-1,No
1,48,35,531,0,4,3,-1,No
1,24,21,1063,0,3,1,-1,No
0,24,32,1063,0,4,2,-1,Yes
0,24,29,1382,0,3,0,-1,No
1,24,36,531,0,4,4,-1,No
1,48,44,531,0,4,2,-1,No
0,48,37,531,0,5,2,-1,No
1,24,30,531,0,4,2,-1,No
0,48,20,531,0,4,0,-1,No
1,24,52,1063,0,5,2,-1,No
0,48,36,1275,0,1,4,-1,No
0,48,41,531,0,4,1,-1,No
1,48,28,4253,0,4,1,-1,No
0,48,49,2020,0,4,3,-1,No
0,12,28,1063,0,4,0,-1,No
1,36,22,956,0,4,4,-1,No
0,48,39,4253,0,4,4,-1,No
0,36,25,531,0,4,3,-1,No
1,24,22,1063,0,3,0,-1,No
1,12,37,531,0,4,1,-1,No
0,48,31,531,0,5,3,-1,No
1,24,21,1063,0,4,0,-1,No
1,24,38,637,0,5,3,-1,No
0,36,22,2126,0,3,2,-1,Yes
1,48,22,531,0,3,0,-1,Yes
1,48,59,531,0,4,1,-1,Yes
1,24,36,531,0,4,3,-1,No
0,36,41,1063,0,5,0,-1,No
0,24,38,1275,0,4,3,-1,No
1,48,19,531,0,1,0,-1,No
0,48,19,531,0,1,0,-1,No
0,48,50,531,0,4,0,-1,Yes
1,24,48,531,0,3,2,-1,No
1,48,43,1594,0,3,1,-1,Yes
1,48,23,531,0,4,0,-1,No
0,12,34,531,0,3,5,-1,No
1,12,42,4253,0,4,0,-1,No
0,48,22,2126,0,3,1,-1,No
0,48,27,2339,0,4,0,-1,No
1,36,23,956,0,1,4,-1,No
0,24,37,531,0,4,2,-1,No
0,36,22,531,0,3,2,-1,No
0,24,52,1594,0,5,4,-1,No
1,48,32,531,0,1,1,-1,Yes
0,24,34,1275,0,3,0,-1,No
1,24,27,1594,0,3,0,-1,No
1,24,38,531,0,1,1,-1,No
1,12,50,5209,0,5,2,-1,No
0,12,46,531,0,1,0,-1,No
1,48,31,531,0,1,0,-1,No
0,48,18,531,0,1,0,-1,No
0,36,23,1063,0,3,1,-1,No
1,12,22,850,0,1,0,-1,No
1,24,21,2658,0,3,0,-1,No
0,24,21,1063,0,1,1,-1,No
1,48,20,531,0,3,0,-1,No
1,12,44,1275,0,1,0,-1,No
0,12,29,531,0,3,2,-1,No
0,48,21,4253,0,1,0,-1,No
1,36,30,1169,0,4,0,-1,No
1,24,25,1063,0,1,0,-1,No
0,12,27,531,0,3,0,-1,No
0,24,28,4253,0,4,1,-1,No
0,24,49,531,0,4,2,-1,No
1,24,30,2977,0,5,3,-1,No
1,36,33,2126,0,1,2,-1,No
0,36,35,4253,0,3,0,-1,No
0,24,47,2126,0,4,3,-1,No
0,36,34,1063,0,1,0,-1,No
0,36,31,2126,0,1,1,-1,No
0,12,21,2126,0,4,0,-1,No
0,48,35,4253,0,5,0,-1,No
0,24,41,1063,0,5,0,-1,No
0,48,42,531,0,4,2,-1,No
0,12,48,531,0,3,1,-1,No
1,12,42,531,0,4,0,-1,No
0,36,49,1063,0,5,5,-1,No
0,24,27,1594,0,4,1,-1,No
0,24,26,531,0,3,2,-1,No
1,24,31,531,0,4,2,-1,No
0,48,44,531,0,5,6,-1,No
1,24,22,1594,0,1,0,-1,No
1,12,34,1063,0,4,1,-1,No
0,24,22,1275,0,4,1,-1,No
0,24,30,531,0,3,2,-1,No
1,24,27,850,0,4,0,-1,No
0,24,34,531,0,4,1,-1,No
1,12,53,531,0,5,1,-1,No
1,24,35,531,0,3,2,-1,No
0,48,33,531,0,5,0,-1,No
1,36,53,850,0,5,3,-1,No
0,24,36,531,0,4,0,-1,No
1,24,32,1701,0,1,0,-1,No
1,24,49,1594,0,5,10,-1,No
0,12,31,1063,0,1,1,-1,No
1,12,46,744,0,3,0,-1,No
1,24,67,531,0,4,1,-1,Yes
0,24,37,531,0,4,0,-1,No
1,24,27,531,0,5,3,-1,No
0,48,43,531,0,4,3,-1,No
1,24,21,850,0,3,0,-1,No
1,36,37,531,0,4,4,-1,No
0,36,43,2232,0,5,6,-1,No
1,24,25,1275,0,4,1,-1,No
